sent_len_avg,sent_len_var,vocab_density,hapax_ratio,ttr_score,word_len_avg,word_len_var,ext_pictographic_density,stopword_count,punc_tilde,punc_backtick,punc_excl,punc_at,punc_hash,punc_dollar,punc_percent,punc_caret,punc_amp,punc_star,punc_lparen,punc_rparen,punc_under,punc_hyphen,punc_plus,punc_equal,punc_lbrace,punc_rbrace,punc_lbracket,punc_rbracket,punc_backslash,punc_pipe,punc_semi,punc_colon,punc_squote,punc_dquote,punc_comma,punc_langle,punc_period,punc_rangle,punc_slash,punc_question,label
124.14285714285714,16609.408163265307,0.6263440860215054,0.8068669527896996,0.5544041450777202,4.693548387096774,5.309313215400624,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.04201680672268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.07563025210084033,0.3445378151260504,0.35294117647058826,0.0,0.12605042016806722,0.0,0.0,0.008403361344537815,human
124.92857142857143,8188.923469387754,0.64,0.7875,0.5338345864661654,4.696,5.470250666666667,0.0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.01680672268907563,0.1092436974789916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09243697478991597,0.226890756302521,0.36134453781512604,0.0,0.15126050420168066,0.0,0.0,0.025210084033613446,human
63.18518518518518,3431.706447187928,0.6246575342465753,0.7763157894736842,0.4781491002570694,4.723287671232876,5.854937136423344,0.0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032679738562091505,0.0,0.0,0.0,0.12418300653594772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0915032679738562,0.24836601307189543,0.2875816993464052,0.0,0.1830065359477124,0.0,0.0,0.026143790849673203,human
146.25,6384.854166666667,0.626984126984127,0.8143459915611815,0.583547557840617,4.671957671957672,6.114610453234793,0.0,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.07142857142857142,0.5178571428571429,0.0,0.21428571428571427,0.0,0.0,0.0,human
82.52380952380952,3710.154195011338,0.6132315521628499,0.7883817427385892,0.5617128463476071,4.460559796437659,5.525798159910392,0.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.5636363636363636,0.0,0.32727272727272727,0.0,0.0,0.03636363636363636,human
115.13333333333334,4123.182222222223,0.6348773841961853,0.7982832618025751,0.5956873315363881,4.741144414168938,5.630541469607763,0.0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.06451612903225806,0.03225806451612903,0.5161290322580645,0.0,0.20967741935483872,0.0,0.0,0.0,human
90.05263157894737,3138.997229916898,0.6219839142091153,0.7931034482758621,0.5740740740740741,4.624664879356568,5.054834002975656,0.0,162,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.06097560975609756,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08536585365853659,0.21951219512195122,0.3780487804878049,0.0,0.21951219512195122,0.0,0.0,0.0,human
251.28571428571428,10525.632653061224,0.612565445026178,0.7863247863247863,0.5355329949238579,4.62041884816754,5.753823908335845,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.10843373493975904,0.1927710843373494,0.46987951807228917,0.0,0.13253012048192772,0.0,0.0,0.012048192771084338,human
90.73684210526316,6200.50969529086,0.5725,0.7729257641921398,0.47073170731707314,4.345,4.650975,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.28846153846153844,0.3942307692307692,0.0,0.20192307692307693,0.0,0.0,0.0,human
71.25,7133.104166666667,0.6048780487804878,0.7580645161290323,0.5306603773584906,4.221951219512195,4.606835217132659,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05194805194805195,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.05194805194805195,0.38961038961038963,0.0,0.2987012987012987,0.0,0.0,0.0,human
